episode,return,length,risk_threshold
1834,-140.7577636894494,21,-141.3093819501055
1835,-140.75777673622557,21,-141.3093819501055
1836,-140.82675366933336,21,-141.3093819501055
1837,-140.41294517874286,21,-141.3093819501055
1838,-141.03361492409869,21,-141.3093819501055
1839,-140.89571176887574,21,-141.3093819501055
1840,-141.30941901298772,21,-141.3094045194947
1841,-140.82673745725378,21,-141.3094045194947
1842,-140.89563453888206,21,-141.3094045194947
1843,-141.24043548694735,21,-141.3094045194947
1844,-141.03358016130085,21,-141.3094045194947
1845,-140.6887591451358,21,-141.3094045194947
1846,-141.4473427347367,21,-141.30941901298772
1847,-141.10253465851298,21,-141.30941901298772
1848,-141.10249041476249,21,-141.30941901298772
1849,-140.8956600087012,21,-141.30941901298772
1850,-140.82672255942765,21,-141.30941901298772
1851,-140.89563653893242,21,-141.30941901298772
1852,-140.7577720015974,21,-141.30941901298772
1853,-140.7577388611384,21,-141.30941901298772
1854,-140.75773165081216,21,-141.30941901298772
1855,-141.0336567051066,21,-141.30941901298772
1856,-140.9645501658695,21,-141.30941901298772
1857,-140.89564359796765,21,-141.30941901298772
1858,-140.82671109505532,21,-141.3094045194947
1859,-140.8956685980004,21,-141.3094045194947
1860,-140.82670640123524,21,-141.3094045194947
1861,-140.55088133859346,21,-141.3094045194947
1862,-140.48194867208696,21,-141.3094045194947
1863,-140.82676956234513,21,-141.3094045194947
1864,-140.89570006452126,21,-141.3094045194947
1865,-140.96467340015562,21,-141.3094045194947
1866,-140.8955872283783,21,-141.3094045194947
1867,-141.03354715591672,21,-141.3094045194947
1868,-140.8956414698074,21,-141.3094045194947
1869,-140.61982246083454,21,-141.3094045194947
1870,-140.61980381663432,21,-141.3094045194947
1871,-141.10248990760817,21,-141.3094045194947
1872,-140.75769212161526,21,-141.3094045194947
1873,-140.89563683305767,21,-141.3094045194947
1874,-140.75776932846037,21,-141.3094045194947
1875,-140.61990500737892,21,-141.3094045194947
1876,-141.17149933573887,21,-141.3094045194947
1877,-140.68884848871454,21,-141.3094045194947
1878,-141.10247098127022,21,-141.3094045194947
1879,-140.8266798163326,21,-141.3094045194947
1880,-140.96464436774255,21,-141.3094045194947
1881,-140.75773390176272,21,-141.3094045194947
1882,-140.96460104449727,21,-141.3094045194947
1883,-140.75779799067968,21,-141.3094045194947
1884,-140.68877350440297,21,-141.3094045194947
1885,-140.96589345897007,21,-141.3094045194947
1886,-140.89569702548454,21,-141.3094045194947
1887,-140.5508628473338,21,-141.24048081711376
1888,-141.17152451342895,21,-141.24048081711376
1889,-140.89564830031958,21,-141.24048081711376
1890,-141.03354216131174,21,-141.24048081711376
1891,-141.03356519565824,21,-141.24048081711376
1892,-140.97289925061767,21,-141.24048081711376
1893,-141.03356926054101,21,-141.24048081711376
1894,-140.4819554915548,21,-141.24048081711376
1895,-140.82674397964774,21,-141.24048081711376
1896,-140.68880039624725,21,-141.24048081711376
1897,-140.82673048405607,21,-141.24048081711376
1898,-140.7577795270444,21,-141.24048081711376
1899,-141.24039185078834,21,-141.24048081711376
1900,-141.03358606171696,21,-141.24048081711376
1901,-140.8266427742577,21,-141.24048081711376
1902,-140.5508711883846,21,-141.24048081711376
1903,-140.344011924553,21,-141.24048081711376
1904,-140.96466196911638,21,-141.2404654401107
1905,-140.89572999797446,21,-141.2404654401107
1906,-140.82671364121543,21,-141.2404654401107
1907,-140.8956574114785,21,-141.2404654401107
1908,-140.75776280336547,21,-141.24043548694735
1909,-141.1025332983674,21,-141.24043548694735
1910,-141.03357711470994,21,-141.24043548694735
1911,-141.10255777389114,21,-141.24039185078834
1912,-141.0335364488803,21,-141.24039185078834
1913,-140.96465269381488,21,-141.24039185078834
1914,-141.24041247686978,21,-141.24041247686978
1915,-141.1714685797525,21,-141.24041247686978
1916,-140.7577529480608,21,-141.24041247686978
1917,-140.96461571597496,21,-141.24041247686978
1918,-140.82681221311438,21,-141.24041247686978
1919,-140.6887623767484,21,-141.24041247686978
1920,-141.30939647855868,21,-141.24043548694735
1921,-140.9646157285688,21,-141.24041247686978
1922,-141.24042381979837,21,-141.24042381979837
1923,-140.75775564029624,21,-141.24042381979837
1924,-140.8956454917655,21,-141.24041247686978
1925,-141.03357386379088,21,-141.24041247686978
1926,-140.68872398517712,21,-141.24041247686978
1927,-140.82663484095494,21,-141.24041247686978
1928,-141.10252668304778,21,-141.24041247686978
1929,-141.03360540789822,21,-141.24041247686978
1930,-141.44732346428836,21,-141.24042381979837
1931,-140.82670302864867,21,-141.24042381979837
1932,-141.03354892352036,21,-141.24042381979837
1933,-140.82671696718756,21,-141.24042381979837
1934,-140.82673835307327,21,-141.24042381979837
1935,-140.8957501021017,21,-141.24042381979837
1936,-140.75773411377614,21,-141.24042381979837
1937,-141.0335217034346,21,-141.24042381979837
1938,-140.75778811038498,21,-141.24042381979837
1939,-141.17144169334324,21,-141.24042381979837
1940,-141.1025684471917,21,-141.24042381979837
1941,-140.89567851538905,21,-141.24041247686978
1942,-140.96456718057357,21,-141.24041247686978
1943,-140.82672707836352,21,-141.24041247686978
1944,-140.96463776420063,21,-141.24039185078834
1945,-141.0336168229146,21,-141.24039185078834
1946,-141.17150255172743,21,-141.24039185078834
1947,-140.82668823432851,21,-141.17152451342895
1948,-140.8267455857015,21,-141.17152451342895
1949,-141.24044778449675,21,-141.24039185078834
1950,-141.0336055192668,21,-141.24039185078834
1951,-140.89570568948523,21,-141.24039185078834
1952,-140.61977494341517,21,-141.24039185078834
1953,-140.6198721597365,21,-141.24039185078834
1954,-140.34400195125437,21,-141.24039185078834
1955,-140.82671933449325,21,-141.24039185078834
1956,-141.10253132551145,21,-141.24039185078834
1957,-140.89568986100426,21,-141.24039185078834
1958,-140.61981615090383,21,-141.24039185078834
1959,-140.61985548560136,21,-141.24039185078834
1960,-141.1025534408017,21,-141.24039185078834
1961,-140.89561160506548,21,-141.24039185078834
1962,-140.55090742418827,21,-141.24039185078834
1963,-140.75782260182768,21,-141.24039185078834
1964,-141.24047475757095,21,-141.24041247686978
1965,-140.61984187511695,21,-141.24041247686978
1966,-140.8956864019119,21,-141.24041247686978
1967,-140.89564833726104,21,-141.24041247686978
1968,-140.8267248458045,21,-141.24041247686978
1969,-140.96463990344375,21,-141.24041247686978
1970,-140.82672087389102,21,-141.24041247686978
1971,-141.17152787937238,21,-141.24041247686978
1972,-140.82669057733182,21,-141.24041247686978
1973,-140.8957071027799,21,-141.24041247686978
1974,-140.68877497399308,21,-141.24041247686978
1975,-141.3094075641764,21,-141.24042381979837
1976,-141.10259469211394,21,-141.24042381979837
1977,-140.75768019111524,21,-141.24042381979837
1978,-141.17152009308995,21,-141.24042381979837
1979,-140.89572367226907,21,-141.24042381979837
1980,-140.757725585802,21,-141.24042381979837
1981,-140.82672602266064,21,-141.24042381979837
1982,-140.9646388500957,21,-141.24042381979837
1983,-141.1715366324789,21,-141.24042381979837
1984,-141.37840452963405,21,-141.24044778449675
1985,-140.75774999310642,21,-141.24044778449675
1986,-141.0336296916967,21,-141.24044778449675
1987,-141.24040060094782,21,-141.24044778449675
1988,-140.82668275003493,21,-141.24044778449675
1989,-141.17149793631756,21,-141.24044778449675
1990,-140.82674683968858,21,-141.24044778449675
1991,-140.82673404221728,21,-141.24044778449675
1992,-140.8267827505326,21,-141.24044778449675
1993,-140.68878423791716,21,-141.24044778449675
1994,-141.30943769767916,21,-141.24047475757095
1995,-140.89563656867978,21,-141.24047475757095
1996,-141.03365628127983,21,-141.24047475757095
1997,-141.1025455653708,21,-141.24047475757095
1998,-140.82669219625922,21,-141.24047475757095
1999,-141.10255720889649,21,-141.24047475757095
2000,-141.0335793912925,21,-141.24047475757095
2001,-140.82667408170758,21,-141.24047475757095
2002,-140.55089124550366,21,-141.24047475757095
2003,-141.0336224001868,21,-141.24047475757095
2004,-140.82668802747992,21,-141.24047475757095
2005,-140.8956973069003,21,-141.24047475757095
2006,-141.30946464156187,21,-141.30939647855868
2007,-140.68876631544308,21,-141.30939647855868
2008,-141.17148470923422,21,-141.30939647855868
2009,-140.68885471712082,21,-141.30939647855868
2010,-140.82676440861434,21,-141.30939647855868
2011,-140.89566555207765,21,-141.30939647855868
2012,-140.6197539275006,21,-141.30939647855868
2013,-140.61982637735537,21,-141.30939647855868
2014,-140.9646023060995,21,-141.30939647855868
2015,-140.96461089553773,21,-141.30939647855868
2016,-140.82669108189418,21,-141.30939647855868
2017,-140.8266535274156,21,-141.30939647855868
2018,-141.24046755587096,21,-141.30939647855868
2019,-141.03352535812704,21,-141.30939647855868
2020,-140.8956241799473,21,-141.30939647855868
2021,-140.68876330604007,21,-141.24047475757095
2022,-141.1025186033364,21,-141.24047475757095
2023,-140.96462479643668,21,-141.24047475757095
2024,-141.37833537600306,21,-141.3094075641764
2025,-140.82676632429994,21,-141.3094075641764
2026,-140.75775135022081,21,-141.3094075641764
2027,-140.96462932247005,21,-141.3094075641764
2028,-140.96461963807707,21,-141.3094075641764
2029,-140.55081386636624,21,-141.3094075641764
2030,-140.75776045832905,21,-141.3094075641764
2031,-140.75773774231925,21,-141.24047475757095
2032,-141.17149673663835,21,-141.24047475757095
2033,-141.03364601760626,21,-141.24047475757095
2034,-140.75771466242384,21,-141.24047475757095
2035,-140.9646372594055,21,-141.24047475757095
2036,-140.82670321687925,21,-141.24047475757095
2037,-140.9646075679167,21,-141.24047475757095
2038,-140.55087118657656,21,-141.24047475757095
2039,-141.03356929425516,21,-141.24047475757095
2040,-140.964626383705,21,-141.24047475757095
2041,-140.5508856737004,21,-141.24047475757095
2042,-140.7577678543855,21,-141.24047475757095
2043,-140.8956822675201,21,-141.24047475757095
2044,-140.8266923406193,21,-141.24047475757095
2045,-141.3783670747908,21,-141.3094075641764
2046,-140.96462889303325,21,-141.3094075641764
2047,-141.17146611896953,21,-141.3094075641764
2048,-140.7577371848492,21,-141.3094075641764
2049,-140.4819155172812,21,-141.3094075641764
2050,-140.82673623863917,21,-141.3094075641764
2051,-140.68879968133885,21,-141.3094075641764
2052,-141.03363434241857,21,-141.3094075641764
2053,-141.24047425619793,21,-141.3094075641764
2054,-140.9646393850722,21,-141.3094075641764
2055,-140.82674341292932,21,-141.3094075641764
2056,-140.8957033899561,21,-141.3094075641764
2057,-141.24043749690836,21,-141.3094075641764
2058,-140.688796520457,21,-141.3094075641764
2059,-141.03358665968855,21,-141.3094075641764
2060,-141.2404897483703,21,-141.3094075641764
2061,-140.96466522933457,21,-141.3094075641764
2062,-141.30940700819485,21,-141.3094075641764
2063,-140.96460752770554,21,-141.3094075641764
2064,-140.8956762266045,21,-141.3094075641764
2065,-141.03351644314398,21,-141.3094075641764
2066,-140.68877885274264,21,-141.3094075641764
2067,-140.96462777983135,21,-141.3094075641764
2068,-140.68876789231285,21,-141.3094075641764
2069,-140.82674533540555,21,-141.3094075641764
2070,-140.96454763708644,21,-141.3094075641764
2071,-140.4129714977575,21,-141.3094075641764
2072,-140.8267196495321,21,-141.3094075641764
2073,-140.96459981350256,21,-141.3094075641764
2074,-140.68883035886478,21,-141.3094075641764
2075,-140.82673765327644,21,-141.3094075641764
2076,-141.0335493941282,21,-141.30940700819485
2077,-140.89566547169858,21,-141.30940700819485
2078,-141.30937798223906,21,-141.30940700819485
2079,-140.68882928017035,21,-141.30940700819485
2080,-140.75773841903137,21,-141.30940700819485
2081,-140.96462240797365,21,-141.30940700819485
2082,-141.37834723494882,21,-141.30943769767916
2083,-140.41296679439222,21,-141.30943769767916
2084,-140.61985170887613,21,-141.30943769767916
2085,-140.61977805098923,21,-141.30940700819485
2086,-140.75771836976324,21,-141.30940700819485
2087,-141.10260019445252,21,-141.30940700819485
2088,-140.75779091679107,21,-141.30940700819485
2089,-141.03360051855392,21,-141.30940700819485
2090,-140.68880998474208,21,-141.30940700819485
2091,-140.82678574588067,21,-141.30940700819485
2092,-141.25979766083577,21,-141.30940700819485
2093,-141.03359422219947,21,-141.30940700819485
2094,-141.2404674811043,21,-141.30940700819485
2095,-140.82676422380763,21,-141.30937798223906
2096,-140.48190348247536,21,-141.30937798223906
2097,-140.82671931876573,21,-141.30937798223906
2098,-141.17153075486118,21,-141.30937798223906
2099,-141.03355884263857,21,-141.30937798223906
2100,-140.89571505218197,21,-141.30937798223906
2101,-141.03359843095512,21,-141.30937798223906
2102,-140.82670272609647,21,-141.30937798223906
2103,-141.03352113231568,21,-141.30937798223906
2104,-141.03353395800673,21,-141.30937798223906
2105,-140.89565431287116,21,-141.30937798223906
2106,-140.9646070712737,21,-141.30937798223906
2107,-141.309394692386,21,-141.30937798223906
2108,-140.75782624536555,21,-141.30937798223906
2109,-140.82672486768797,21,-141.30937798223906
2110,-140.82678369265722,21,-141.30937798223906
2111,-140.8956727522322,21,-141.30937798223906
2112,-140.61982618595965,21,-141.30937798223906
2113,-141.1025724440098,21,-141.30937798223906
2114,-140.8956383553018,21,-141.30937798223906
2115,-140.75772692296397,21,-141.30937798223906
2116,-140.89563779628338,21,-141.30937798223906
2117,-141.24048845267055,21,-141.30937798223906
2118,-140.68873891417462,21,-141.30937798223906
2119,-140.8267316472914,21,-141.30937798223906
2120,-140.7577297485671,21,-141.30937798223906
2121,-141.37831378538596,21,-141.309394692386
2122,-140.96458734909314,21,-141.309394692386
2123,-141.1713990918342,21,-141.309394692386
2124,-140.68879050995258,21,-141.309394692386
2125,-141.3093949147297,21,-141.309394692386
2126,-141.17151628435366,21,-141.309394692386
2127,-141.0335674254282,21,-141.309394692386
2128,-141.1025505834584,21,-141.309394692386
2129,-140.75768073620537,21,-141.309394692386
2130,-141.03357355908412,21,-141.309394692386
2131,-140.89566812792128,21,-141.309394692386
2132,-140.96462791010592,21,-141.309394692386
2133,-140.96465073225693,21,-141.309394692386
2134,-141.03352736137782,21,-141.309394692386
2135,-141.25225388215227,21,-141.309394692386
2136,-141.1714785129729,21,-141.309394692386
2137,-140.96459511830483,21,-141.309394692386
2138,-141.24047117651273,21,-141.309394692386
2139,-141.171386959403,21,-141.309394692386
2140,-140.75776137943464,21,-141.309394692386
2141,-140.68881750615168,21,-141.309394692386
2142,-140.96467106533345,21,-141.309394692386
2143,-140.7578177337455,21,-141.309394692386
2144,-141.0336097285217,21,-141.309394692386
2145,-140.96460707627352,21,-141.309394692386
2146,-141.03359981064443,21,-141.30937798223906
2147,-140.8956653153707,21,-141.30937798223906
2148,-140.8955747187526,21,-141.30937798223906
2149,-140.6198105506764,21,-141.30937798223906
2150,-141.17145899973215,21,-141.30937798223906
2151,-140.4819414548979,21,-141.30937798223906
2152,-141.17147166841738,21,-141.30937798223906
2153,-141.03358662588988,21,-141.30937798223906
2154,-140.55089861280402,21,-141.30937798223906
2155,-141.10243769981838,21,-141.30937798223906
2156,-140.75777964408167,21,-141.30937798223906
2157,-141.1024887578452,21,-141.30937798223906
2158,-140.8957070910775,21,-141.30937798223906
2159,-141.24041504234395,21,-141.30937798223906
2160,-140.82672887411965,21,-141.30937798223906
2161,-140.6198237786823,21,-141.30937798223906
2162,-140.7577639590075,21,-141.30937798223906
2163,-141.30941269157643,21,-141.30937798223906
2164,-141.1714693224007,21,-141.30937798223906
2165,-141.10256014113588,21,-141.30937798223906
2166,-141.10262787320406,21,-141.30937798223906
2167,-140.9646173795513,21,-141.30937798223906
2168,-140.89564541446035,21,-141.30937798223906
2169,-140.75773635787175,21,-141.30937798223906
2170,-141.03358329248186,21,-141.30937798223906
2171,-140.6197989147052,21,-141.30937798223906
2172,-140.96464577897638,21,-141.30937798223906
2173,-140.96464015041028,21,-141.30937798223906
2174,-140.8266505526459,21,-141.30937798223906
2175,-140.89571393239822,21,-141.30937798223906
2176,-140.96462274449527,21,-141.30937798223906
2177,-141.03359044141393,21,-141.30937798223906
